# File: post2100_socioeconomics.csv
# Title: Post-2100 population and GDP growth factors by SSP scenario and GCAM region
# Units: unitless growth factor relative to the year 2100
# Source: Rennert et al. (2022) Resources for the Future Socioeconomic Projections (RFF-SPs) v5, doi:10.5281/zenodo.6016583, CC-BY-4.0. Population component from Raftery and Sevcikova (2021).
# Description: Extends the SSP drivers past 2100 where the SSP database ends. Each SSP is matched per region to the RFF-SP percentile with the same 2025-2100 growth, and that percentile's later growth is carried forward; population and GDP per capita matched independently. Growth factors relative to 2100, not levels, so no unit or PPP-vintage conversion applies and periods to 2100 are unchanged. outside.rff.range marks the 10 of 160 region-scenario pairs lying outside the RFF-SP draw range, where the path is a tail extrapolation.
# Column types: cicinni 
# ----------
scenario,GCAM_region_ID,region,year,pop.ratio,gdp.ratio,outside.rff.range
SSP2,1,USA,2180,0.987437,1.389176,0
SSP2,1,USA,2190,0.982668,1.467368,0
SSP2,1,USA,2200,0.976462,1.560326,0
SSP2,1,USA,2220,0.967305,1.813229,0
SSP2,1,USA,2240,0.962063,2.169033,0
SSP2,1,USA,2260,0.962775,2.29358,0
SSP2,1,USA,2280,0.96332,2.681912,0
SSP2,1,USA,2300,0.971563,3.06363,0
SSP2,2,Africa_Eastern,2110,1.013859,1.164346,0
SSP2,2,Africa_Eastern,2120,1.016751,1.40811,0
SSP2,2,Africa_Eastern,2130,1.016581,1.762746,0
SSP2,2,Africa_Eastern,2140,1.01216,1.858066,0
SSP2,2,Africa_Eastern,2150,1.008707,2.025146,0
SSP2,2,Africa_Eastern,2160,0.999554,2.17777,0
SSP2,2,Africa_Eastern,2170,0.995225,2.603706,0
SSP2,2,Africa_Eastern,2180,0.992354,2.913775,0
SSP2,2,Africa_Eastern,2190,0.986483,2.873405,0
SSP2,2,Africa_Eastern,2200,0.979421,3.050168,0
SSP2,2,Africa_Eastern,2220,0.969772,4.062456,0
SSP2,2,Africa_Eastern,2240,0.964916,5.527475,0
SSP2,2,Africa_Eastern,2260,0.975009,6.523994,0
SSP2,2,Africa_Eastern,2280,1.003769,8.799276,0
SSP2,2,Africa_Eastern,2300,1.044676,12.714386,0
SSP2,3,Africa_Northern,2110,0.988601,1.078323,0
SSP2,3,Africa_Northern,2120,0.967748,1.223693,0
SSP2,3,Africa_Northern,2130,0.94035,1.412363,0
SSP2,3,Africa_Northern,2140,0.908481,1.491456,0
SSP2,3,Africa_Northern,2150,0.872839,1.499722,0
SSP2,3,Africa_Northern,2160,0.83354,1.560966,0
SSP2,3,Africa_Northern,2170,0.794751,1.696125,0
SSP2,3,Africa_Northern,2180,0.755765,1.68405,0
SSP2,3,Africa_Northern,2190,0.716487,1.69376,0
SSP2,3,Africa_Northern,2200,0.680289,1.636366,0
SSP2,3,Africa_Northern,2220,0.610339,1.71401,0
SSP2,3,Africa_Northern,2240,0.548102,1.839118,0
SSP2,3,Africa_Northern,2260,0.494815,1.716661,0
SSP2,3,Africa_Northern,2280,0.448657,1.796416,0
SSP2,3,Africa_Northern,2300,0.408545,2.051358,0
SSP2,4,Africa_Southern,2110,1.023462,1.202374,0
SSP2,4,Africa_Southern,2120,1.033592,1.511619,0
SSP2,4,Africa_Southern,2130,1.031256,1.72307,0
SSP2,4,Africa_Southern,2140,1.028282,1.803183,0
SSP2,4,Africa_Southern,2150,1.016179,2.027982,0
SSP2,4,Africa_Southern,2160,0.998986,2.017925,0
SSP2,4,Africa_Southern,2170,0.978054,2.099701,0
SSP2,4,Africa_Southern,2180,0.954349,2.267855,0
SSP2,4,Africa_Southern,2190,0.930197,2.260336,0
SSP2,4,Africa_Southern,2200,0.904373,2.348405,0
SSP2,4,Africa_Southern,2220,0.849564,3.100017,0
SSP2,4,Africa_Southern,2240,0.79902,3.815695,0
SSP2,4,Africa_Southern,2260,0.748592,4.399466,0
SSP2,4,Africa_Southern,2280,0.701047,5.339617,0
SSP2,4,Africa_Southern,2300,0.664186,6.921249,0
SSP2,5,Africa_Western,2110,1.046749,1.158034,0
SSP2,5,Africa_Western,2120,1.078566,1.428673,0
SSP2,5,Africa_Western,2130,1.100125,1.693837,0
SSP2,5,Africa_Western,2140,1.111321,1.967528,0
SSP2,5,Africa_Western,2150,1.112804,2.211197,0
SSP2,5,Africa_Western,2160,1.105297,2.444893,0
SSP2,5,Africa_Western,2170,1.089639,2.604211,0
SSP2,5,Africa_Western,2180,1.069108,2.886669,0
SSP2,5,Africa_Western,2190,1.045374,2.935932,0
SSP2,5,Africa_Western,2200,1.017856,2.967333,0
SSP2,5,Africa_Western,2220,0.960572,3.273269,0
SSP2,5,Africa_Western,2240,0.902772,3.778424,0
SSP2,5,Africa_Western,2260,0.848584,4.39967,0
SSP2,5,Africa_Western,2280,0.801015,4.837291,0
SSP2,5,Africa_Western,2300,0.758896,5.672314,0
SSP2,6,Australia_NZ,2110,1.000349,1.052681,0
SSP2,6,Australia_NZ,2120,0.999234,1.173811,0
SSP2,6,Australia_NZ,2130,1.000483,1.207569,0
SSP2,6,Australia_NZ,2140,1.000103,1.216584,0
SSP2,6,Australia_NZ,2150,1.000276,1.239022,0
SSP2,6,Australia_NZ,2160,0.997763,1.301818,0
SSP2,6,Australia_NZ,2170,0.992663,1.321371,0
SSP2,6,Australia_NZ,2180,0.985976,1.291609,0
SSP2,6,Australia_NZ,2190,0.97904,1.345435,0
SSP2,6,Australia_NZ,2200,0.971997,1.435902,0
SSP2,6,Australia_NZ,2220,0.954444,1.512594,0
SSP2,6,Australia_NZ,2240,0.929695,1.657084,0
SSP2,6,Australia_NZ,2260,0.914035,1.895165,0
SSP2,6,Australia_NZ,2280,0.897137,2.20766,0
SSP2,6,Australia_NZ,2300,0.881814,2.572875,0
SSP2,7,Brazil,2110,0.93922,1.056539,0
SSP2,7,Brazil,2120,0.882001,1.119321,0
SSP2,7,Brazil,2130,0.828711,1.184229,0
SSP2,7,Brazil,2140,0.780892,1.104246,0
SSP2,7,Brazil,2150,0.735256,1.119897,0
SSP2,7,Brazil,2160,0.692845,1.110602,0
SSP2,7,Brazil,2170,0.654992,1.07969,0
SSP2,7,Brazil,2180,0.618816,1.053206,0
SSP2,7,Brazil,2190,0.584848,1.034689,0
SSP2,7,Brazil,2200,0.553401,1.047673,0
SSP2,7,Brazil,2220,0.497178,1.180189,0
SSP2,7,Brazil,2240,0.447719,1.24458,0
SSP2,7,Brazil,2260,0.405756,1.417469,0
SSP2,7,Brazil,2280,0.369691,1.806205,0
SSP2,7,Brazil,2300,0.340536,2.359037,0
SSP2,8,Canada,2110,0.999326,1.020864,0
SSP2,8,Canada,2120,0.99684,1.221254,0
SSP2,8,Canada,2130,0.998265,1.302119,0
SSP2,8,Canada,2140,1.004615,1.34304,0
SSP2,8,Canada,2150,1.006824,1.348656,0
SSP2,8,Canada,2160,1.007058,1.343281,0
SSP2,8,Canada,2170,1.009364,1.396528,0
SSP2,8,Canada,2180,1.008279,1.393133,0
SSP2,8,Canada,2190,1.00832,1.401597,0
SSP2,8,Canada,2200,1.002563,1.419253,0
SSP2,8,Canada,2220,0.996374,1.521917,0
SSP2,8,Canada,2240,0.995379,1.735035,0
SSP2,8,Canada,2260,0.996093,1.973323,0
SSP2,8,Canada,2280,0.991988,2.262878,0
SSP2,8,Canada,2300,0.99369,2.797711,0
SSP2,9,Central America and Caribbean,2110,0.958229,1.085443,0
SSP2,9,Central America and Caribbean,2120,0.913254,1.144215,0
SSP2,9,Central America and Caribbean,2130,0.86642,1.29478,0
SSP2,9,Central America and Caribbean,2140,0.820319,1.383262,0
SSP2,9,Central America and Caribbean,2150,0.777249,1.370083,0
SSP2,9,Central America and Caribbean,2160,0.736864,1.367433,0
SSP2,9,Central America and Caribbean,2170,0.699261,1.402718,0
SSP2,9,Central America and Caribbean,2180,0.662366,1.34808,0
SSP2,9,Central America and Caribbean,2190,0.628847,1.367425,0
SSP2,9,Central America and Caribbean,2200,0.5964,1.353763,0
SSP2,9,Central America and Caribbean,2220,0.535754,1.536805,0
SSP2,9,Central America and Caribbean,2240,0.48389,1.53251,0
SSP2,9,Central America and Caribbean,2260,0.43841,1.663249,0
SSP2,9,Central America and Caribbean,2280,0.397492,1.945028,0
SSP2,9,Central America and Caribbean,2300,0.359124,1.9866,0
SSP2,10,Central Asia,2110,0.98722,1.11757,0
SSP2,10,Central Asia,2120,0.97492,1.204672,0
SSP2,10,Central Asia,2130,0.958978,1.329882,0
SSP2,10,Central Asia,2140,0.942543,1.401334,0
SSP2,10,Central Asia,2150,0.921859,1.518301,0
SSP2,10,Central Asia,2160,0.901044,1.631377,0
SSP2,10,Central Asia,2170,0.877768,1.574249,0
SSP2,10,Central Asia,2180,0.852953,1.627722,0
SSP2,10,Central Asia,2190,0.825103,1.624715,0
SSP2,10,Central Asia,2200,0.797387,1.733687,0
SSP2,10,Central Asia,2220,0.743097,1.921507,0
SSP2,10,Central Asia,2240,0.687053,2.027007,0
SSP2,10,Central Asia,2260,0.63662,2.061563,0
SSP2,10,Central Asia,2280,0.586593,2.268692,0
SSP2,10,Central Asia,2300,0.546118,2.453072,0
SSP2,11,China,2110,0.911888,1.006805,1
SSP2,11,China,2120,0.832644,0.940955,1
SSP2,11,China,2130,0.76282,0.921981,1
SSP2,11,China,2140,0.703308,0.95458,1
SSP2,11,China,2150,0.648982,1.033417,1
SSP2,11,China,2160,0.601499,0.992305,1
SSP2,11,China,2170,0.559059,0.959092,1
SSP2,11,China,2180,0.520727,0.919536,1
SSP2,11,China,2190,0.485571,0.862917,1
SSP2,11,China,2200,0.453937,0.814951,1
SSP2,11,China,2220,0.398843,0.812281,1
SSP2,11,China,2240,0.353345,0.806197,1
SSP2,11,China,2260,0.315354,0.812492,1
SSP2,11,China,2280,0.285146,0.853546,1
SSP2,11,China,2300,0.262375,0.822606,1
SSP2,12,EU-12,2110,0.969402,1.051578,0
SSP2,12,EU-12,2120,0.939143,1.093641,0
SSP2,12,EU-12,2130,0.911574,1.15568,0
SSP2,12,EU-12,2140,0.884598,1.111121,0
SSP2,12,EU-12,2150,0.856806,1.097787,0
SSP2,12,EU-12,2160,0.831326,1.095538,0
SSP2,12,EU-12,2170,0.804689,1.099861,0
SSP2,12,EU-12,2180,0.779384,1.090263,0
SSP2,12,EU-12,2190,0.75384,1.089211,0
SSP2,12,EU-12,2200,0.72829,1.105952,0
SSP2,12,EU-12,2220,0.677966,1.223895,0
SSP2,12,EU-12,2240,0.631274,1.181991,0
SSP2,12,EU-12,2260,0.586892,1.203635,0
SSP2,12,EU-12,2280,0.544066,1.214707,0
SSP2,12,EU-12,2300,0.505722,1.333467,0
SSP2,13,EU-15,2110,0.992497,1.027054,0
SSP2,13,EU-15,2120,0.984798,1.067277,0
SSP2,13,EU-15,2130,0.975856,1.13183,0
SSP2,13,EU-15,2140,0.965939,1.11244,0
SSP2,13,EU-15,2150,0.95409,1.143446,0
SSP2,13,EU-15,2160,0.941764,1.204274,0
SSP2,13,EU-15,2170,0.927448,1.1939,0
SSP2,13,EU-15,2180,0.910649,1.209112,0
SSP2,13,EU-15,2190,0.892796,1.23687,0
SSP2,13,EU-15,2200,0.873956,1.268237,0
SSP2,13,EU-15,2220,0.83313,1.3278,0
SSP2,13,EU-15,2240,0.792471,1.355928,0
SSP2,13,EU-15,2260,0.75588,1.485551,0
SSP2,13,EU-15,2280,0.723064,1.607818,0
SSP2,13,EU-15,2300,0.697192,1.925035,0
SSP2,14,Ukraine,2110,0.984211,0.96571,0
SSP2,14,Ukraine,2120,0.969946,1.177921,0
SSP2,14,Ukraine,2130,0.955034,1.265955,0
SSP2,14,Ukraine,2140,0.938728,1.224407,0
SSP2,14,Ukraine,2150,0.919094,1.500263,0
SSP2,14,Ukraine,2160,0.899335,1.416168,0
SSP2,14,Ukraine,2170,0.879337,1.438087,0
SSP2,14,Ukraine,2180,0.858004,1.460625,0
SSP2,14,Ukraine,2190,0.835614,1.528046,0
SSP2,14,Ukraine,2200,0.814687,1.760706,0
SSP2,14,Ukraine,2220,0.770762,1.925226,0
SSP2,14,Ukraine,2240,0.731731,2.027405,0
SSP2,14,Ukraine,2260,0.696904,2.165002,0
SSP2,14,Ukraine,2280,0.662845,2.879914,0
SSP2,14,Ukraine,2300,0.634293,3.371494,0
SSP2,15,Europe_Non_EU,2110,0.93976,1.012351,0
SSP2,15,Europe_Non_EU,2120,0.886994,1.043849,0
SSP2,15,Europe_Non_EU,2130,0.837933,1.157543,0
SSP2,15,Europe_Non_EU,2140,0.793603,1.099106,0
SSP2,15,Europe_Non_EU,2150,0.75526,1.13398,0
SSP2,15,Europe_Non_EU,2160,0.72248,1.127098,0
SSP2,15,Europe_Non_EU,2170,0.690957,1.082125,0
SSP2,15,Europe_Non_EU,2180,0.659698,1.052551,0
SSP2,15,Europe_Non_EU,2190,0.629009,0.970266,0
SSP2,15,Europe_Non_EU,2200,0.598513,0.984872,0
SSP2,15,Europe_Non_EU,2220,0.543166,1.065397,0
SSP2,15,Europe_Non_EU,2240,0.493857,0.973578,0
SSP2,15,Europe_Non_EU,2260,0.448799,0.996896,0
SSP2,15,Europe_Non_EU,2280,0.40591,1.000157,0
SSP2,15,Europe_Non_EU,2300,0.367406,1.046646,0
SSP2,16,European Free Trade Association,2110,0.988559,1.050397,0
SSP2,16,European Free Trade Association,2120,0.973554,1.057298,0
SSP2,16,European Free Trade Association,2130,0.961308,1.138411,0
SSP2,16,European Free Trade Association,2140,0.949487,1.098922,0
SSP2,16,European Free Trade Association,2150,0.938477,1.117771,0
SSP2,16,European Free Trade Association,2160,0.927848,1.113966,0
SSP2,16,European Free Trade Association,2170,0.91595,1.103708,0
SSP2,16,European Free Trade Association,2180,0.90403,1.095316,0
SSP2,16,European Free Trade Association,2190,0.892186,1.103797,0
SSP2,16,European Free Trade Association,2200,0.875468,1.078938,0
SSP2,16,European Free Trade Association,2220,0.845487,1.081103,0
SSP2,16,European Free Trade Association,2240,0.814897,1.200986,0
SSP2,16,European Free Trade Association,2260,0.78697,1.309622,0
SSP2,16,European Free Trade Association,2280,0.763006,1.498172,0
SSP2,16,European Free Trade Association,2300,0.745465,1.715063,0
SSP2,17,India,2110,0.944731,1.09045,0
SSP2,17,India,2120,0.891109,1.216875,0
SSP2,17,India,2130,0.839321,1.320837,0
SSP2,17,India,2140,0.789286,1.395637,0
SSP2,17,India,2150,0.74265,1.460564,0
SSP2,17,India,2160,0.698195,1.490462,0
SSP2,17,India,2170,0.656602,1.48135,0
SSP2,17,India,2180,0.619039,1.545234,0
SSP2,17,India,2190,0.585269,1.479458,0
SSP2,17,India,2200,0.553277,1.422017,0
SSP2,17,India,2220,0.497151,1.60079,0
SSP2,17,India,2240,0.4485,1.795236,0
SSP2,17,India,2260,0.407739,1.902648,0
SSP2,17,India,2280,0.37098,2.250844,0
SSP2,17,India,2300,0.339177,2.370293,0
SSP2,18,Indonesia,2110,0.952616,1.02899,0
SSP2,18,Indonesia,2120,0.90823,0.987902,0
SSP2,18,Indonesia,2130,0.86425,0.961125,0
SSP2,18,Indonesia,2140,0.820957,1.00564,0
SSP2,18,Indonesia,2150,0.781897,1.123698,0
SSP2,18,Indonesia,2160,0.744053,1.127314,0
SSP2,18,Indonesia,2170,0.707226,1.028041,0
SSP2,18,Indonesia,2180,0.672675,0.981153,0
SSP2,18,Indonesia,2190,0.63948,0.949912,0
SSP2,18,Indonesia,2200,0.607299,0.892461,0
SSP2,18,Indonesia,2220,0.54595,0.894846,0
SSP2,18,Indonesia,2240,0.493424,0.862107,0
SSP2,18,Indonesia,2260,0.449078,0.899474,0
SSP2,18,Indonesia,2280,0.410278,0.901508,0
SSP2,18,Indonesia,2300,0.375335,1.069176,0
SSP2,19,Japan,2110,0.953766,1.016373,0
SSP2,19,Japan,2120,0.911689,1.002954,0
SSP2,19,Japan,2130,0.874867,1.02537,0
SSP2,19,Japan,2140,0.837945,0.993489,0
SSP2,19,Japan,2150,0.802489,1.009407,0
SSP2,19,Japan,2160,0.770318,0.946566,0
SSP2,19,Japan,2170,0.739154,0.931181,0
SSP2,19,Japan,2180,0.709137,0.915274,0
SSP2,19,Japan,2190,0.680671,0.863173,0
SSP2,19,Japan,2200,0.652476,0.860335,0
SSP2,19,Japan,2220,0.598142,0.896327,0
SSP2,19,Japan,2240,0.548122,0.913475,0
SSP2,19,Japan,2260,0.505227,0.944298,0
SSP2,19,Japan,2280,0.463616,1.060052,0
SSP2,19,Japan,2300,0.425628,1.227388,0
SSP2,20,Mexico,2110,0.968902,1.061622,0
SSP2,20,Mexico,2120,0.935736,1.114341,0
SSP2,20,Mexico,2130,0.902267,1.171798,0
SSP2,20,Mexico,2140,0.870279,1.167926,0
SSP2,20,Mexico,2150,0.838267,1.156595,0
SSP2,20,Mexico,2160,0.805808,1.133621,0
SSP2,20,Mexico,2170,0.774588,1.113663,0
SSP2,20,Mexico,2180,0.744254,1.148095,0
SSP2,20,Mexico,2190,0.715373,1.149295,0
SSP2,20,Mexico,2200,0.685979,1.214315,0
SSP2,20,Mexico,2220,0.632929,1.224147,0
SSP2,20,Mexico,2240,0.583332,1.268768,0
SSP2,20,Mexico,2260,0.542828,1.232463,0
SSP2,20,Mexico,2280,0.504824,1.468837,0
SSP2,20,Mexico,2300,0.467912,1.497709,0
SSP2,21,Middle East,2110,0.987513,1.079648,0
SSP2,21,Middle East,2120,0.971055,1.104726,0
SSP2,21,Middle East,2130,0.952493,1.221558,0
SSP2,21,Middle East,2140,0.936302,1.253971,0
SSP2,21,Middle East,2150,0.918264,1.247544,0
SSP2,21,Middle East,2160,0.901702,1.256137,0
SSP2,21,Middle East,2170,0.88563,1.224294,0
SSP2,21,Middle East,2180,0.868444,1.261784,0
SSP2,21,Middle East,2190,0.852353,1.243508,0
SSP2,21,Middle East,2200,0.838378,1.314949,0
SSP2,21,Middle East,2220,0.810605,1.452281,0
SSP2,21,Middle East,2240,0.793393,1.706848,0
SSP2,21,Middle East,2260,0.779638,1.960812,0
SSP2,21,Middle East,2280,0.776213,2.312379,0
SSP2,21,Middle East,2300,0.775606,2.567179,0
SSP2,22,Pakistan,2110,1.01145,1.171411,0
SSP2,22,Pakistan,2120,1.011051,1.364189,0
SSP2,22,Pakistan,2130,0.999473,1.629834,0
SSP2,22,Pakistan,2140,0.982938,1.803648,0
SSP2,22,Pakistan,2150,0.962216,1.927249,0
SSP2,22,Pakistan,2160,0.935663,2.168592,0
SSP2,22,Pakistan,2170,0.903652,2.280438,0
SSP2,22,Pakistan,2180,0.871929,2.374909,0
SSP2,22,Pakistan,2190,0.84218,2.492166,0
SSP2,22,Pakistan,2200,0.812742,2.627047,0
SSP2,22,Pakistan,2220,0.751587,3.288223,0
SSP2,22,Pakistan,2240,0.697899,4.091403,0
SSP2,22,Pakistan,2260,0.650646,4.83448,0
SSP2,22,Pakistan,2280,0.612001,5.844852,0
SSP2,22,Pakistan,2300,0.583617,6.687515,0
SSP2,23,Russia,2110,0.98937,1.12164,0
SSP2,23,Russia,2120,0.977881,1.323468,0
SSP2,23,Russia,2130,0.962389,1.281605,0
SSP2,23,Russia,2140,0.946001,1.301884,0
SSP2,23,Russia,2150,0.925801,1.455446,0
SSP2,23,Russia,2160,0.904419,1.701137,0
SSP2,23,Russia,2170,0.879059,1.924508,0
SSP2,23,Russia,2180,0.850178,1.862422,0
SSP2,23,Russia,2190,0.821452,1.897343,0
SSP2,23,Russia,2200,0.793235,1.785855,0
SSP2,23,Russia,2220,0.734846,1.695394,0
SSP2,23,Russia,2240,0.68366,1.844964,0
SSP2,23,Russia,2260,0.637142,2.169173,0
SSP2,23,Russia,2280,0.600637,2.482034,0
SSP2,23,Russia,2300,0.571846,2.409275,0
SSP2,24,South Africa,2110,0.950353,1.052547,0
SSP2,24,South Africa,2120,0.904165,1.167309,0
SSP2,24,South Africa,2130,0.859971,1.271913,0
SSP2,24,South Africa,2140,0.825215,1.260173,0
SSP2,24,South Africa,2150,0.794264,1.252162,0
SSP2,24,South Africa,2160,0.765395,1.234123,0
SSP2,24,South Africa,2170,0.736651,1.237273,0
SSP2,24,South Africa,2180,0.710605,1.256074,0
SSP2,24,South Africa,2190,0.685493,1.317738,0
SSP2,24,South Africa,2200,0.658995,1.303133,0
SSP2,24,South Africa,2220,0.611856,1.365441,0
SSP2,24,South Africa,2240,0.569847,1.462635,0
SSP2,24,South Africa,2260,0.532934,1.532339,0
SSP2,24,South Africa,2280,0.499305,1.773722,0
SSP2,24,South Africa,2300,0.45969,1.837882,0
SSP2,25,South America_Northern,2110,0.979699,1.169766,0
SSP2,25,South America_Northern,2120,0.955551,1.292986,0
SSP2,25,South America_Northern,2130,0.932326,1.558672,0
SSP2,25,South America_Northern,2140,0.910923,1.703497,0
SSP2,25,South America_Northern,2150,0.884628,1.832428,0
SSP2,25,South America_Northern,2160,0.858183,1.990212,0
SSP2,25,South America_Northern,2170,0.831356,1.991533,0
SSP2,25,South America_Northern,2180,0.808734,2.029979,0
SSP2,25,South America_Northern,2190,0.779463,1.879438,0
SSP2,25,South America_Northern,2200,0.745775,1.921229,0
SSP2,25,South America_Northern,2220,0.688488,2.031,0
SSP2,25,South America_Northern,2240,0.642967,2.044312,0
SSP2,25,South America_Northern,2260,0.619328,2.371025,0
SSP2,25,South America_Northern,2280,0.602295,2.715439,0
SSP2,25,South America_Northern,2300,0.578807,3.061844,0
SSP2,26,South America_Southern,2110,0.946472,1.058132,0
SSP2,26,South America_Southern,2120,0.892176,1.120093,0
SSP2,26,South America_Southern,2130,0.841287,1.199438,0
SSP2,26,South America_Southern,2140,0.794682,1.157407,0
SSP2,26,South America_Southern,2150,0.752681,1.158359,0
SSP2,26,South America_Southern,2160,0.715118,1.169013,0
SSP2,26,South America_Southern,2170,0.680329,1.173511,0
SSP2,26,South America_Southern,2180,0.648073,1.199467,0
SSP2,26,South America_Southern,2190,0.616226,1.186402,0
SSP2,26,South America_Southern,2200,0.585208,1.181396,0
SSP2,26,South America_Southern,2220,0.530027,1.318116,0
SSP2,26,South America_Southern,2240,0.483323,1.298961,0
SSP2,26,South America_Southern,2260,0.445553,1.337,0
SSP2,26,South America_Southern,2280,0.415949,1.505746,0
SSP2,26,South America_Southern,2300,0.395973,1.768379,0
SSP2,27,South Asia,2110,0.967549,1.077779,0
SSP2,27,South Asia,2120,0.93323,1.180757,0
SSP2,27,South Asia,2130,0.905315,1.373146,0
SSP2,27,South Asia,2140,0.873772,1.494141,0
SSP2,27,South Asia,2150,0.84092,1.535804,0
SSP2,27,South Asia,2160,0.819224,1.581194,0
SSP2,27,South Asia,2170,0.795175,1.578572,0
SSP2,27,South Asia,2180,0.77313,1.684818,0
SSP2,27,South Asia,2190,0.752697,1.704146,0
SSP2,27,South Asia,2200,0.73112,1.842265,0
SSP2,27,South Asia,2220,0.711963,2.601712,0
SSP2,27,South Asia,2240,0.695805,2.89652,0
SSP2,27,South Asia,2260,0.689079,3.545101,0
SSP2,27,South Asia,2280,0.67078,4.387918,0
SSP2,27,South Asia,2300,0.654763,5.261636,0
SSP2,28,South Korea,2110,0.928878,0.915842,0
SSP2,28,South Korea,2120,0.873672,0.915787,0
SSP2,28,South Korea,2130,0.82877,0.906417,0
SSP2,28,South Korea,2140,0.786801,0.862162,0
SSP2,28,South Korea,2150,0.750907,0.837683,0
SSP2,28,South Korea,2160,0.71747,0.916516,0
SSP2,28,South Korea,2170,0.687054,1.006471,0
SSP2,28,South Korea,2180,0.659025,1.001834,0
SSP2,28,South Korea,2190,0.632111,1.069253,0
SSP2,28,South Korea,2200,0.607801,1.196746,0
SSP2,28,South Korea,2220,0.561769,1.214502,0
SSP2,28,South Korea,2240,0.521371,1.427571,0
SSP2,28,South Korea,2260,0.487419,1.415647,0
SSP2,28,South Korea,2280,0.455248,1.600398,0
SSP2,28,South Korea,2300,0.423647,1.845518,0
SSP2,29,Southeast Asia,2110,0.962911,1.024998,0
SSP2,29,Southeast Asia,2120,0.925331,1.074806,0
SSP2,29,Southeast Asia,2130,0.887599,1.212151,0
SSP2,29,Southeast Asia,2140,0.850737,1.211092,0
SSP2,29,Southeast Asia,2150,0.81545,1.246576,0
SSP2,29,Southeast Asia,2160,0.781868,1.207623,0
SSP2,29,Southeast Asia,2170,0.748657,1.138479,0
SSP2,29,Southeast Asia,2180,0.717727,1.190776,0
SSP2,29,Southeast Asia,2190,0.68771,1.133328,0
SSP2,29,Southeast Asia,2200,0.657853,1.120311,0
SSP2,29,Southeast Asia,2220,0.604433,1.242629,0
SSP2,29,Southeast Asia,2240,0.560101,1.237597,0
SSP2,29,Southeast Asia,2260,0.523927,1.266821,0
SSP2,29,Southeast Asia,2280,0.494112,1.353424,0
SSP2,29,Southeast Asia,2300,0.47057,1.588782,0
SSP2,30,Taiwan,2110,0.915578,0.891178,0
SSP2,30,Taiwan,2120,0.84221,0.841114,0
SSP2,30,Taiwan,2130,0.778471,0.791706,0
SSP2,30,Taiwan,2140,0.723741,0.751638,0
SSP2,30,Taiwan,2150,0.676579,0.790517,0
SSP2,30,Taiwan,2160,0.63636,0.727537,0
SSP2,30,Taiwan,2170,0.598192,0.702553,0
SSP2,30,Taiwan,2180,0.563071,0.626324,0
SSP2,30,Taiwan,2190,0.530501,0.613103,0
SSP2,30,Taiwan,2200,0.501616,0.609288,0
SSP2,30,Taiwan,2220,0.451498,0.638916,0
SSP2,30,Taiwan,2240,0.410025,0.678075,0
SSP2,30,Taiwan,2260,0.371264,0.816781,0
SSP2,30,Taiwan,2280,0.337238,0.811857,0
SSP2,30,Taiwan,2300,0.307042,0.917017,0
SSP2,31,Argentina,2110,0.952423,0.968631,0
SSP2,31,Argentina,2120,0.903968,1.099662,0
SSP2,31,Argentina,2130,0.857858,1.180438,0
SSP2,31,Argentina,2140,0.811718,1.14358,0
SSP2,31,Argentina,2150,0.766894,1.11978,0
SSP2,31,Argentina,2160,0.726883,1.096979,0
SSP2,31,Argentina,2170,0.692798,0.928466,0
SSP2,31,Argentina,2180,0.659085,0.919689,0
SSP2,31,Argentina,2190,0.627677,1.020464,0
SSP2,31,Argentina,2200,0.598731,1.025811,0
SSP2,31,Argentina,2220,0.545058,1.020297,0
SSP2,31,Argentina,2240,0.49673,1.136125,0
SSP2,31,Argentina,2260,0.452394,1.179444,0
SSP2,31,Argentina,2280,0.41358,1.295222,0
SSP2,31,Argentina,2300,0.375524,1.439995,0
SSP2,32,Colombia,2110,0.94102,1.000328,0
SSP2,32,Colombia,2120,0.887458,1.058014,0
SSP2,32,Colombia,2130,0.838828,1.096166,0
SSP2,32,Colombia,2140,0.797492,1.147105,0
SSP2,32,Colombia,2150,0.75832,1.277766,0
SSP2,32,Colombia,2160,0.719974,1.196095,0
SSP2,32,Colombia,2170,0.683694,1.210562,0
SSP2,32,Colombia,2180,0.648737,1.282607,0
SSP2,32,Colombia,2190,0.615283,1.194386,0
SSP2,32,Colombia,2200,0.584806,1.16537,0
SSP2,32,Colombia,2220,0.52629,1.192062,0
SSP2,32,Colombia,2240,0.475882,1.121433,0
SSP2,32,Colombia,2260,0.435066,1.171882,0
SSP2,32,Colombia,2280,0.397968,1.281834,0
SSP2,32,Colombia,2300,0.36692,1.54211,0
SSP3,1,USA,2110,1.023831,1.053226,0
SSP3,1,USA,2120,1.046946,1.120452,0
SSP3,1,USA,2130,1.065594,1.242341,0
SSP3,1,USA,2140,1.083179,1.337296,0
SSP3,1,USA,2150,1.099301,1.382817,0
SSP3,1,USA,2160,1.111336,1.422996,0
SSP3,1,USA,2170,1.119395,1.516427,0
SSP3,1,USA,2180,1.125009,1.608222,0
SSP3,1,USA,2190,1.12498,1.696963,0
SSP3,1,USA,2200,1.123786,1.787333,0
SSP3,1,USA,2220,1.121389,1.916198,0
SSP3,1,USA,2240,1.117894,2.265895,0
SSP3,1,USA,2260,1.121163,2.652041,0
SSP3,1,USA,2280,1.128175,3.084438,0
